Body Part,LEar,LEar,LEar,LElbow,LElbow,LElbow,LEye,LEye,LEye,LShoulder,LShoulder,LShoulder,LWrist,LWrist,LWrist,MidHip,MidHip,MidHip,Neck,Neck,Neck,Nose,Nose,Nose,REar,REar,REar,RElbow,RElbow,RElbow,REye,REye,REye,RShoulder,RShoulder,RShoulder,RWrist,RWrist,RWrist
Variable,x,y,c,x,y,c,x,y,c,x,y,c,x,y,c,x,y,c,x,y,c,x,y,c,x,y,c,x,y,c,x,y,c,x,y,c,x,y,c
929,399.978,287.190,0.737,432.036,436.196,0.819,379.386,277.650,0.846,406.132,330.973,0.828,431.410,406.313,0.795,370.163,482.926,0.700,359.249,331.052,0.833,370.132,285.962,0.870,342.867,275.020,0.886,291.965,409.136,0.760,358.599,276.077,0.853,316.925,332.177,0.785,294.946,471.674,0.886
930,399.978,287.190,0.737,432.305,436.436,0.817,379.560,277.743,0.848,406.227,330.974,0.828,430.361,406.422,0.780,370.163,482.926,0.700,359.418,331.048,0.833,370.138,286.206,0.869,343.118,274.669,0.888,292.136,408.865,0.766,358.850,276.054,0.851,316.908,331.927,0.787,294.947,471.591,0.885
931,399.978,287.190,0.737,432.446,436.922,0.813,379.552,277.859,0.850,406.391,330.978,0.828,429.021,406.978,0.767,370.163,482.926,0.700,359.524,331.047,0.832,370.143,286.344,0.869,343.341,274.513,0.891,292.257,408.854,0.768,358.957,276.245,0.849,316.985,331.669,0.788,294.950,471.457,0.886
932,399.978,287.190,0.737,432.669,437.255,0.812,379.561,277.631,0.852,406.607,330.986,0.830,427.335,407.324,0.761,370.163,482.926,0.700,359.780,331.048,0.830,370.149,286.474,0.867,343.516,274.339,0.894,292.224,408.996,0.769,359.128,276.394,0.847,317.133,331.424,0.789,294.952,471.291,0.886
933,399.978,287.190,0.737,432.837,437.440,0.810,379.550,277.748,0.855,406.855,330.883,0.831,425.691,407.904,0.759,370.163,482.926,0.700,360.142,330.939,0.829,370.158,286.576,0.864,343.621,274.284,0.896,292.378,408.835,0.771,359.323,276.601,0.845,317.332,331.209,0.789,294.954,471.113,0.887
934,399.978,287.190,0.737,432.934,437.473,0.809,379.724,277.732,0.858,407.116,330.893,0.833,424.039,408.427,0.761,370.163,482.926,0.700,360.568,330.942,0.827,370.168,286.878,0.861,343.527,274.251,0.897,292.467,408.736,0.772,359.501,276.843,0.843,317.563,331.045,0.790,294.956,470.944,0.889
935,399.978,287.190,0.737,432.940,437.357,0.807,379.951,277.925,0.863,407.371,331.000,0.834,422.571,409.385,0.752,370.163,482.926,0.700,361.019,331.041,0.824,370.180,287.014,0.857,343.434,274.244,0.897,292.386,408.704,0.772,359.623,277.097,0.842,317.804,330.956,0.791,294.957,470.809,0.890
936,399.978,287.190,0.737,432.835,437.344,0.804,380.206,277.959,0.866,407.595,331.177,0.836,421.235,410.324,0.748,370.163,482.926,0.700,361.334,331.211,0.822,370.081,286.953,0.854,343.540,274.351,0.897,292.357,408.854,0.772,359.768,277.337,0.840,318.036,330.957,0.791,294.956,470.729,0.890
937,399.978,287.190,0.737,432.842,437.086,0.802,380.475,278.070,0.871,407.770,331.402,0.837,420.300,410.943,0.755,370.163,482.926,0.700,361.704,331.429,0.819,370.094,287.167,0.849,343.717,274.558,0.897,292.472,408.834,0.773,360.042,277.431,0.839,318.239,331.069,0.792,294.954,470.720,0.891
938,399.978,287.190,0.737,432.856,436.573,0.800,380.734,278.233,0.875,407.874,331.658,0.838,419.435,411.570,0.764,370.163,482.926,0.700,362.065,331.678,0.818,370.198,287.265,0.843,343.942,274.842,0.897,292.368,409.008,0.773,360.284,277.584,0.837,318.392,331.070,0.793,294.953,470.554,0.893
939,399.978,287.190,0.737,432.856,436.307,0.801,380.963,278.315,0.879,407.886,331.919,0.837,419.163,411.825,0.777,370.163,482.926,0.700,362.235,331.933,0.817,370.371,287.207,0.838,344.195,275.064,0.897,292.278,409.150,0.774,360.567,277.753,0.834,318.472,331.068,0.795,294.951,470.480,0.894
940,399.978,287.190,0.737,432.962,435.797,0.803,381.143,278.524,0.884,407.790,332.173,0.834,418.685,411.434,0.780,370.163,482.926,0.700,362.636,332.180,0.816,370.598,287.436,0.832,344.457,275.551,0.899,292.425,408.917,0.776,361.066,277.903,0.832,318.458,331.068,0.796,294.949,470.386,0.894
941,399.978,287.190,0.737,432.953,435.897,0.803,381.252,278.814,0.889,407.805,332.397,0.831,418.791,410.891,0.787,370.163,482.926,0.700,363.093,332.395,0.816,370.859,287.795,0.827,344.709,275.913,0.901,292.695,408.765,0.779,361.696,278.245,0.833,318.579,331.065,0.799,294.950,470.476,0.894
942,399.978,287.190,0.737,432.850,436.106,0.803,381.161,279.143,0.894,407.820,332.567,0.828,418.906,410.467,0.795,370.163,482.926,0.700,363.539,332.557,0.817,371.017,288.238,0.821,344.929,276.101,0.903,292.842,408.702,0.780,362.370,278.389,0.835,318.474,331.062,0.800,294.950,470.642,0.892
943,399.978,287.190,0.737,432.674,436.898,0.803,381.066,279.472,0.898,407.720,332.665,0.827,419.035,409.769,0.809,370.163,482.926,0.700,363.911,332.647,0.818,371.391,288.723,0.817,345.097,276.663,0.905,293.066,408.512,0.780,363.005,278.657,0.839,318.483,331.057,0.801,294.953,470.880,0.891
944,399.978,287.190,0.737,432.449,437.398,0.807,381.171,279.761,0.903,407.729,332.669,0.825,419.289,408.504,0.820,370.163,482.926,0.700,364.394,332.648,0.819,371.714,289.213,0.814,345.196,276.850,0.907,293.127,408.567,0.779,363.763,278.918,0.844,318.489,331.056,0.802,294.954,471.057,0.890
945,399.978,287.190,0.737,432.195,437.819,0.811,381.343,280.217,0.909,407.827,332.559,0.823,419.556,407.343,0.823,370.163,482.926,0.700,364.834,332.535,0.820,371.961,289.663,0.813,345.205,276.891,0.908,293.270,408.379,0.780,364.466,279.151,0.850,318.494,331.053,0.802,294.956,471.171,0.890
946,399.978,287.190,0.737,431.826,438.142,0.815,381.561,280.450,0.913,407.996,332.564,0.820,419.817,406.491,0.823,370.163,482.926,0.700,365.191,332.537,0.821,372.115,289.911,0.813,345.105,276.772,0.907,293.156,408.203,0.780,365.051,279.327,0.855,318.497,331.052,0.802,294.957,471.111,0.888
947,399.978,287.190,0.737,431.576,438.232,0.820,381.807,280.785,0.917,408.332,332.572,0.816,420.255,406.186,0.821,370.163,482.926,0.700,365.424,332.541,0.821,372.154,290.145,0.814,345.114,276.727,0.906,292.786,408.293,0.777,365.454,279.429,0.860,318.501,331.054,0.802,294.960,471.220,0.885
948,399.978,287.190,0.737,431.452,438.299,0.824,382.059,280.838,0.919,408.467,332.575,0.814,420.484,405.898,0.826,370.163,482.926,0.700,365.486,332.541,0.821,371.943,290.411,0.817,345.119,276.635,0.905,292.744,408.409,0.776,365.607,279.433,0.863,318.508,331.052,0.801,294.960,471.240,0.883
949,399.978,287.190,0.737,431.566,438.179,0.828,382.300,280.934,0.923,408.634,332.573,0.812,420.719,405.668,0.828,370.163,482.926,0.700,365.588,332.539,0.821,371.935,290.562,0.818,345.123,276.506,0.904,292.693,408.202,0.778,365.709,279.323,0.866,318.513,331.051,0.801,294.961,471.059,0.884
950,399.978,287.190,0.737,431.689,438.066,0.830,382.512,280.936,0.924,408.812,332.571,0.810,420.317,405.537,0.828,370.163,482.926,0.700,365.595,332.539,0.821,371.998,290.807,0.820,345.126,276.333,0.902,292.404,408.394,0.777,365.481,279.326,0.867,318.405,331.052,0.801,294.964,471.026,0.884
951,399.978,287.190,0.737,431.728,438.163,0.832,382.675,280.824,0.924,409.090,332.574,0.807,420.433,405.535,0.819,370.163,482.926,0.700,365.485,332.542,0.821,372.113,290.756,0.821,345.128,276.120,0.900,292.238,408.277,0.777,365.368,279.326,0.868,318.519,331.052,0.801,294.965,470.890,0.884
952,399.978,287.190,0.737,432.045,438.308,0.834,382.769,280.827,0.926,409.226,332.579,0.805,421.152,405.770,0.809,370.163,482.926,0.700,365.490,332.656,0.820,372.147,290.874,0.821,345.131,276.117,0.900,292.101,408.305,0.777,365.464,279.330,0.869,318.501,331.053,0.801,294.969,470.900,0.884
953,399.978,287.190,0.737,432.164,438.711,0.828,382.774,280.829,0.928,409.215,332.578,0.807,421.992,406.371,0.797,370.163,482.926,0.700,365.493,332.654,0.820,372.306,291.025,0.822,345.134,275.979,0.898,292.016,408.366,0.776,365.632,279.335,0.870,318.578,331.051,0.801,294.972,470.846,0.884
954,399.978,287.190,0.737,432.205,439.234,0.823,382.671,280.827,0.927,408.946,332.575,0.811,423.197,406.944,0.790,370.163,482.926,0.700,365.493,332.559,0.819,372.438,291.183,0.820,345.139,276.074,0.897,292.004,408.345,0.776,365.855,279.337,0.871,318.726,331.044,0.801,294.974,470.846,0.884
955,399.978,287.190,0.737,432.159,439.860,0.816,382.678,280.823,0.925,408.645,332.570,0.816,424.831,407.001,0.776,370.163,482.926,0.700,365.491,332.281,0.819,372.982,291.330,0.818,345.141,276.313,0.897,291.973,408.336,0.776,366.002,279.336,0.871,318.924,331.037,0.800,294.977,471.012,0.884
956,399.978,287.190,0.737,432.031,440.296,0.809,382.691,280.822,0.924,408.536,332.567,0.821,426.695,406.891,0.759,370.163,482.926,0.700,365.371,332.067,0.820,373.532,291.450,0.817,345.148,276.194,0.897,291.922,408.572,0.775,366.273,279.226,0.872,319.150,331.032,0.800,294.976,470.890,0.885
957,399.978,287.190,0.737,431.820,440.744,0.804,382.705,280.821,0.922,408.511,332.567,0.824,428.250,406.849,0.751,370.163,482.926,0.700,365.370,331.911,0.822,374.022,291.519,0.817,345.158,276.187,0.896,291.944,408.679,0.776,366.627,279.226,0.874,319.389,331.027,0.799,294.975,470.819,0.886
958,399.978,287.190,0.737,431.527,441.040,0.801,382.607,280.824,0.922,408.574,332.571,0.825,430.131,406.879,0.753,370.163,482.926,0.700,365.578,331.820,0.823,374.617,291.518,0.817,345.167,276.303,0.895,292.016,408.873,0.774,367.019,279.430,0.878,319.615,331.025,0.799,294.976,470.894,0.885
959,399.978,287.190,0.737,431.284,440.809,0.802,382.622,280.827,0.921,408.720,332.573,0.826,432.109,406.623,0.759,370.163,482.926,0.700,365.631,331.788,0.825,375.123,291.675,0.818,345.064,276.186,0.894,292.119,409.152,0.772,367.413,279.593,0.881,319.810,331.025,0.799,294.978,471.002,0.883
960,399.978,287.190,0.737,431.225,440.536,0.802,382.726,280.834,0.920,408.706,332.574,0.824,433.907,406.580,0.776,370.163,482.926,0.700,365.872,331.816,0.827,375.683,291.873,0.820,345.071,276.208,0.893,292.483,409.046,0.774,367.765,279.719,0.887,319.957,331.024,0.799,294.978,471.020,0.884
961,399.978,287.190,0.737,431.353,440.111,0.801,382.904,280.837,0.918,408.873,332.575,0.820,435.484,406.512,0.788,370.163,482.926,0.700,366.053,331.906,0.829,376.444,291.856,0.821,345.170,276.017,0.892,292.747,408.907,0.778,368.041,279.798,0.891,320.028,331.026,0.799,294.979,471.048,0.885
962,399.978,287.190,0.737,431.426,439.674,0.800,383.134,280.836,0.914,409.100,332.580,0.815,436.665,406.112,0.798,370.163,482.926,0.700,366.059,332.061,0.830,377.205,291.972,0.824,345.339,275.862,0.889,292.996,409.083,0.779,368.193,279.836,0.896,320.010,331.031,0.799,294.982,471.322,0.884
963,399.978,287.190,0.737,431.539,439.369,0.803,383.394,280.834,0.911,409.269,332.584,0.810,438.443,405.484,0.805,370.163,482.926,0.700,366.115,332.277,0.831,377.882,291.855,0.826,345.560,275.753,0.887,293.212,408.978,0.780,368.430,279.833,0.901,320.123,331.036,0.799,294.984,471.468,0.884
964,399.978,287.190,0.737,431.912,439.190,0.807,383.661,280.836,0.908,409.488,332.592,0.803,440.027,404.403,0.808,370.163,482.926,0.700,366.201,332.553,0.832,378.382,291.855,0.831,345.814,275.686,0.884,293.379,408.840,0.783,368.610,279.791,0.905,320.012,331.041,0.799,294.986,471.582,0.884
965,399.978,287.190,0.737,432.186,439.139,0.805,383.917,280.833,0.904,409.590,332.598,0.797,441.227,403.476,0.809,370.163,482.926,0.700,366.296,332.647,0.832,378.880,291.851,0.835,346.077,275.663,0.881,293.476,408.671,0.785,368.717,279.706,0.908,320.013,331.043,0.798,294.987,471.645,0.884
966,399.978,287.190,0.737,432.456,439.228,0.807,384.141,280.830,0.900,409.558,332.608,0.791,442.390,402.171,0.809,370.163,482.926,0.700,366.382,332.652,0.833,379.197,291.845,0.838,346.329,275.686,0.878,293.483,408.470,0.788,368.732,279.580,0.910,320.014,331.043,0.798,294.988,471.886,0.883
967,399.978,287.190,0.737,432.690,439.452,0.804,384.315,280.825,0.895,409.615,332.619,0.785,443.163,401.839,0.811,370.163,482.926,0.700,366.551,332.549,0.834,379.525,291.837,0.841,346.547,275.754,0.876,293.377,408.378,0.791,368.633,279.411,0.910,320.013,331.047,0.797,294.988,471.941,0.883
968,399.978,287.190,0.737,432.869,439.804,0.801,384.419,280.822,0.892,409.647,332.627,0.781,443.706,401.669,0.812,370.163,482.926,0.700,366.552,332.556,0.835,379.703,291.832,0.845,346.718,275.861,0.873,293.382,408.389,0.793,368.643,279.205,0.911,320.014,331.051,0.797,294.988,471.902,0.883
969,399.978,287.190,0.737,432.972,440.172,0.800,384.428,280.820,0.889,409.652,332.628,0.780,444.017,401.662,0.812,370.163,482.926,0.700,366.520,332.558,0.835,379.691,291.828,0.849,346.704,276.006,0.870,293.382,408.505,0.793,368.648,279.205,0.912,320.016,331.054,0.796,294.987,471.996,0.882
970,399.978,287.190,0.737,432.979,440.408,0.800,384.322,280.821,0.889,409.634,332.625,0.781,444.098,401.816,0.811,370.163,482.926,0.700,366.589,332.559,0.834,379.694,291.829,0.851,346.713,276.082,0.867,293.380,408.727,0.792,368.650,279.322,0.914,320.016,331.057,0.797,294.989,472.224,0.881
971,399.978,287.190,0.737,432.869,440.561,0.801,384.212,280.824,0.889,409.592,332.620,0.783,443.947,402.133,0.809,370.163,482.926,0.700,366.513,332.557,0.834,379.584,291.830,0.852,346.703,276.181,0.864,293.381,408.807,0.792,368.653,279.214,0.914,320.021,331.059,0.797,294.989,472.112,0.881
972,399.978,287.190,0.737,432.864,440.928,0.797,384.216,280.828,0.889,409.534,332.619,0.784,443.565,402.612,0.807,370.163,482.926,0.700,366.638,332.557,0.833,379.587,291.833,0.853,346.874,276.399,0.862,293.385,408.830,0.794,368.656,279.221,0.917,320.028,331.059,0.797,294.989,472.018,0.881
973,399.978,287.190,0.737,432.859,441.332,0.790,384.314,280.830,0.888,409.566,332.622,0.786,,,,370.163,482.926,0.700,366.598,332.559,0.832,379.592,291.834,0.854,346.982,276.476,0.859,293.385,409.030,0.794,368.661,279.425,0.917,320.036,331.059,0.796,294.990,471.739,0.882
974,399.978,287.190,0.737,432.855,441.704,0.782,384.486,280.835,0.887,409.465,332.625,0.787,,,,370.163,482.926,0.700,366.485,332.671,0.831,379.595,291.840,0.855,347.237,276.414,0.856,293.381,409.410,0.792,368.665,279.592,0.919,320.045,331.060,0.794,294.994,471.635,0.881
975,399.978,287.190,0.737,432.852,442.238,0.774,384.708,280.841,0.888,409.246,332.622,0.792,441.477,417.576,0.752,370.163,482.926,0.700,366.526,332.666,0.832,379.596,291.845,0.857,347.602,276.468,0.852,293.380,409.482,0.791,368.670,279.719,0.921,320.055,331.056,0.795,294.995,471.477,0.883
976,399.978,287.190,0.737,432.967,445.907,0.766,384.960,280.849,0.890,409.189,332.620,0.795,440.965,416.764,0.733,370.163,482.926,0.700,366.609,332.569,0.831,379.594,291.850,0.858,347.918,276.403,0.848,293.384,409.362,0.793,368.563,279.806,0.923,320.065,331.049,0.793,294.996,471.287,0.884
977,399.978,287.190,0.737,432.969,446.400,0.757,385.224,280.857,0.892,408.963,332.617,0.801,440.489,416.435,0.718,370.163,482.926,0.700,366.734,332.402,0.834,379.594,291.852,0.861,348.372,276.125,0.844,293.390,409.302,0.797,368.677,279.850,0.925,319.963,331.043,0.796,294.999,471.091,0.884
978,399.978,287.190,0.737,432.878,444.967,0.751,385.477,280.865,0.893,408.599,332.615,0.805,440.050,416.590,0.707,370.163,482.926,0.700,366.901,332.183,0.835,379.593,291.854,0.862,348.898,275.889,0.841,293.288,409.071,0.802,368.769,279.740,0.925,319.974,331.032,0.795,295.001,470.905,0.885
979,399.978,287.190,0.737,432.707,440.812,0.742,385.698,280.870,0.895,408.453,332.614,0.808,439.649,417.229,0.700,370.163,482.926,0.700,367.113,331.936,0.839,379.592,291.851,0.863,349.438,275.692,0.838,293.301,408.690,0.807,368.842,279.810,0.925,320.075,331.134,0.794,295.004,470.747,0.886
980,399.978,287.190,0.737,432.476,434.222,0.735,385.866,280.875,0.896,408.295,332.601,0.814,439.284,418.351,0.698,370.163,482.926,0.700,367.005,331.673,0.843,379.590,291.849,0.865,349.814,275.543,0.836,293.407,408.439,0.813,368.893,279.824,0.926,320.134,331.124,0.794,295.010,470.641,0.887
981,399.978,287.190,0.737,432.209,426.116,0.733,385.963,280.879,0.897,408.146,332.583,0.821,438.957,419.956,0.700,370.163,482.926,0.700,366.894,331.416,0.847,379.587,291.847,0.865,350.193,275.548,0.835,293.583,408.094,0.817,368.923,279.775,0.927,320.360,331.015,0.793,295.015,470.610,0.887
982,399.978,287.190,0.737,431.930,417.058,0.740,385.968,280.881,0.896,407.916,332.568,0.826,438.685,421.144,0.709,370.163,482.926,0.700,366.991,331.189,0.851,379.583,291.845,0.865,350.738,275.368,0.835,293.813,407.705,0.819,368.933,279.660,0.925,320.713,330.831,0.791,295.020,470.669,0.888
983,399.978,287.190,0.737,431.664,408.459,0.743,385.861,280.887,0.896,407.855,332.561,0.828,438.584,423.551,0.720,370.163,482.926,0.700,367.166,331.017,0.857,379.692,291.844,0.867,351.271,275.507,0.836,294.077,407.321,0.821,368.922,279.485,0.924,321.153,330.594,0.789,295.023,470.592,0.888
984,399.978,287.190,0.737,431.434,400.976,0.744,385.978,280.893,0.894,407.960,332.561,0.827,438.550,426.817,0.738,370.163,482.926,0.700,367.393,330.920,0.861,379.684,291.848,0.866,351.727,275.619,0.838,294.346,406.974,0.820,368.890,279.491,0.923,321.634,330.328,0.784,295.028,470.491,0.889
985,399.978,287.190,0.737,431.254,395.094,0.741,385.978,280.895,0.891,408.231,332.567,0.822,438.481,430.691,0.752,370.163,482.926,0.700,367.652,330.918,0.865,379.581,291.850,0.864,352.045,275.931,0.839,294.605,406.709,0.816,368.837,279.587,0.921,322.117,330.054,0.777,295.033,470.367,0.890
986,400.342,287.669,0.737,431.151,392.240,0.740,385.884,280.898,0.888,408.425,332.579,0.815,438.278,435.015,0.767,370.163,482.926,0.700,367.921,331.033,0.869,379.405,291.853,0.860,352.412,275.953,0.841,294.829,406.583,0.811,368.763,279.549,0.917,322.560,329.794,0.769,295.040,470.469,0.890
987,400.342,287.669,0.734,431.143,392.585,0.738,385.715,280.898,0.886,408.508,332.583,0.813,438.106,439.473,0.777,370.163,482.926,0.700,368.177,331.032,0.871,379.293,291.851,0.856,352.675,275.942,0.843,295.006,406.377,0.809,368.670,279.491,0.914,322.917,329.563,0.764,295.044,470.456,0.893
988,400.045,287.278,0.738,431.259,397.408,0.741,385.490,280.899,0.887,408.816,332.704,0.809,437.770,443.844,0.789,370.163,482.926,0.700,368.402,331.035,0.873,379.030,291.848,0.851,352.790,275.896,0.845,295.111,406.229,0.806,368.554,279.414,0.911,323.149,329.391,0.759,295.048,470.450,0.894
989,399.513,286.588,0.737,431.253,398.950,0.740,385.230,280.899,0.889,409.072,332.597,0.809,437.337,447.532,0.797,370.163,482.926,0.700,368.574,331.035,0.876,378.663,291.845,0.848,352.964,275.681,0.847,295.123,406.165,0.804,368.655,279.318,0.909,323.211,329.296,0.758,295.051,470.449,0.893
990,398.821,285.672,0.742,431.250,401.218,0.741,384.959,280.898,0.891,409.261,332.619,0.807,436.755,450.285,0.804,370.163,482.926,0.700,368.675,331.035,0.878,378.235,291.840,0.843,353.065,275.669,0.849,295.025,406.198,0.801,368.648,279.204,0.908,323.311,329.297,0.756,295.053,470.456,0.892
991,398.029,284.620,0.741,431.245,402.836,0.740,384.697,280.897,0.895,409.603,332.544,0.807,436.433,451.604,0.806,370.163,482.926,0.700,368.685,331.032,0.881,377.785,291.839,0.841,353.188,275.530,0.850,295.036,406.095,0.800,368.639,279.318,0.910,323.429,329.413,0.757,295.055,470.462,0.891
992,397.202,283.519,0.741,431.130,403.947,0.741,384.576,280.897,0.900,409.737,332.389,0.809,435.820,453.075,0.817,370.163,482.926,0.700,368.580,331.023,0.884,377.470,291.729,0.840,353.191,275.305,0.851,295.045,406.103,0.800,368.629,279.213,0.912,323.314,329.416,0.760,295.056,470.468,0.890
993,396.406,282.458,0.740,431.243,404.962,0.745,384.399,280.899,0.905,409.760,332.182,0.810,435.412,454.208,0.825,370.163,482.926,0.700,368.587,331.013,0.886,377.102,291.735,0.841,353.207,275.146,0.851,295.048,406.101,0.799,368.618,279.220,0.916,323.220,329.421,0.763,295.054,470.477,0.889
994,395.708,281.525,0.740,431.343,405.548,0.752,384.204,280.901,0.910,409.647,331.947,0.811,434.891,455.163,0.835,370.163,482.926,0.700,368.701,331.003,0.887,376.741,291.834,0.844,352.932,274.614,0.850,295.156,406.195,0.801,368.606,279.317,0.917,323.045,329.312,0.767,295.052,470.483,0.889
995,395.175,280.809,0.739,431.433,406.380,0.753,384.031,280.905,0.915,409.621,331.703,0.812,434.910,455.919,0.845,370.163,482.926,0.700,368.701,330.996,0.888,376.565,292.007,0.847,352.431,274.120,0.850,295.144,406.365,0.803,368.595,279.490,0.921,322.929,329.317,0.772,295.047,470.488,0.887
996,394.872,280.398,0.739,431.504,406.975,0.755,383.918,280.907,0.921,409.563,331.464,0.814,434.899,456.339,0.852,370.163,482.926,0.700,368.601,330.989,0.886,376.160,292.227,0.847,351.878,273.621,0.850,295.033,406.583,0.805,368.695,279.707,0.921,322.664,329.417,0.776,295.045,470.380,0.885
997,394.868,280.382,0.738,431.549,407.359,0.755,383.662,280.906,0.926,409.596,331.265,0.815,435.017,456.430,0.855,370.163,482.926,0.700,368.429,330.987,0.884,375.816,292.475,0.847,351.111,273.174,0.850,294.851,406.838,0.807,368.684,279.952,0.921,322.295,329.702,0.780,295.044,470.381,0.882
998,395.227,280.849,0.737,431.572,408.230,0.757,383.397,280.799,0.931,409.495,331.123,0.816,435.044,456.491,0.858,370.163,482.926,0.700,368.203,330.991,0.880,375.368,292.736,0.848,350.103,272.476,0.851,294.502,407.121,0.810,368.581,280.207,0.918,321.864,329.925,0.782,295.046,470.470,0.878
999,395.223,280.842,0.735,431.565,408.705,0.757,383.139,280.804,0.936,409.276,331.046,0.819,435.129,456.467,0.856,370.163,482.926,0.700,367.944,330.991,0.875,374.897,292.987,0.850,349.284,271.916,0.852,294.352,407.386,0.814,368.406,280.454,0.916,321.411,330.085,0.786,295.045,470.638,0.875
1000,395.220,280.842,0.740,431.534,409.159,0.762,382.909,280.902,0.942,409.217,331.065,0.821,435.029,456.465,0.858,370.163,482.926,0.700,367.676,330.993,0.871,374.232,293.208,0.854,348.494,271.771,0.853,294.175,407.620,0.817,368.175,280.671,0.912,320.982,330.185,0.790,295.048,470.862,0.871
